used_id,tags, HomeTheater, RemoteControls, Accessories&Peripherals, HDMICables, USBCables, SmartTelevisions, WirelessUSBAdapters,Electronics, Cables&Accessories, NetworkAdapters,Computers&Accessories, Televisions, StandardTelevisions,TV&Video,Stands&Turntables, TVMounts, NetworkingDevices, Cables, Accessories, TVWall&CeilingMounts
AFZHLQMILG47ZESR5TLNB5QK66HQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' StandardTelevisions']",1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
AF36YUJUEUU3SA42PFAULM2F5RYA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AESE26BMILSD6E4AVO3YM76G4UPA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFFB6IUQ46CEIYZ2U7OAYVKAL5RQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGHGLXUVEHN4NFA3CCYIUFWBIC4A,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AELBYFRFAGLMXQQJKVDUWO7QX2VQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHF4A3ZGP7G6JLXAAJ77O2QDJSEQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEGZCGGDNS4ZRNPG3CDULRVB5Z5A,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AE4YGDAAZX7ZDDGP4BTONW72CMIA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEOM4KLP4SKKVSOCAMP7ORLGPGUA,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AE4VKQV43AJEZDWE4WVJWFDY6RVA,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AGAUULKME2K6WYOHPLL5XT5XLQGA,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AFP5TMKVX6PTNYNMLHFCVDXCTN4A,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AGNYTWD4ORSSUWNGICU3TRNRMRIA,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AGQCT5HPQJXUN2FVZNCBSEQIYDPQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AHWMHRT7TOMXLYI3XYM4K4OY3NEQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AEXIFRBO4546MRMJHYKE2AH26VCQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AGV3IEFANZCKECFGUM42MRH5FNOA,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AEBO7NWCNXKT4AESAN443HQH35FQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AE7GD3VRRYQEAHDR7FXJIR23INYA,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AHPAW24BI5X2GCX5M2LHI72VSJJQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AE2VXY4CFO36MDSIMPG43XHNF4GA,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AHHQEKUNVETALN7DTRHUQ2WAWEKQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AFMIFTNTUD5PIHGONWOTRMMZ5EBA,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AHOJBIZVVIIFJKRREY4B6ESVA4KA,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AFUT7ANZTZYGLXU65EQ2D5OP6UMA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AGT7YYJVUC6ZHRKQHVUQZMDNLXEA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AE7OMK3IQJR2U2JZE2HQ4BKSPA6A,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AGCRCU432TIF4J2EL7GBEWOIULGQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AERQBL3BISJQVHO3RLOOA4HKZX5A,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AHIWNZ2HBQAHVE4OWODM6WH4PMOQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AH2347WTE3DZ3TIZUB5LCLZPAYEQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AHIH3QL5XONYJWEXF7VKLFHZBDJA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AGH3POHLPXABF3I4ASSGTRXAUPPA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEHVZHMJQYG456XUPYSWK7PWAJAA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFBPPGDHU5S2IR5WEPYWGR4ABK4Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGEYWCB2JWQR7C3RF2SEK26PTK2A,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGWXGUALH6VESAYTZGWBZBUDTWFA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHCG74BCEDINDMRYYF2QPYY3OHJQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHHGEASO3BOC2ET23MDU64DKQ5OQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AF7TKY6E2EO7NSSPHFYFGE4FJDOA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFDCSF36NJYXASQOJCQWFQTN7SDQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGHRDOQP7F74DK6KEXSY2NLLKZVQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AF7HUEJWED3ZUCLTT2MNQDL5BQOA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AH62QNZEYJYC6LNXAJ4BXL6JZZEQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFMQH2YLIY5ST5VNIUADLQYIUNAA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AF5TLUDL3JKYZS74QEAMDMPXC3ZQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AF57UETI4YHWNPSAOF2OVMNVV2JQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHNI4LKKPLQLDFCWJZ24SX4BGT7Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AED54H4JXQGZT6GANH6PJN4SNU7Q,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AF652OHBGHAEER2HLOH45T6E65CQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AFJLA3VGFKFSX3VC6UC4ZAYVR4DQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AFGQN6RWDATMEVHEO5POPH6VYFRQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AENYOOBQJZGYT4GNQRR3YEKI7KAQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AHKZN2KHHR7CQWCGJDX26C5TBHXQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AHMJ5EEDULQII3FGSNR7PSHQABVA,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AEA4764BEJKLL5UEYQ75K6TRRD3A,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AHDIDVECFGA6OQRNUBPUO6366UGQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AFSII6HTAHTHGXERUNDOISNWZUNQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AF64ON4HPPVD43H6PK3CHPTTYSSQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AELNBR4H6235Y7NVYNCGNABDIDFQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AF35OXRSRJ335IGMNW5FYCJDLHOA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AE3CFONNMANNC5QPYIAXV67EUYUQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AHCWRQHRUAVMTMUH5NYNB3P4NWEA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AGKZVBLHK472MSGAAUABFRZL7SYQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AF42EMTPEJAL4LNEPPX77TN77UHA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHBMZRY43T2GTYDVNFMUVASIBTPA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AECCRE6ZTCPFGPVWDNY3IYYHCMOQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHOURK4XKLPPC4VHEDJ25NP64NPQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFC5K7RQQYKFB5PV47KAX2CHVIIQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHEVOBT5PFXMIS5A7GAXRG52XARQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHNOMOD65QU6QKFP3AMH5QPGQO6A,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGN2VH6RTYG5CM3YVH34VGYJFO4A,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEITVIFC7WZAEQDIVWPB4KUGKLRQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHQVFZCGAMMHEBBOY4SXBSRF3ZDQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AECB6RAIS3NCSRCNMUWNZAQARNMA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AE43KS43Y6L62UBGG6K64AD5OISA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGCBWB4YSTCDFAERTYIJ52KVW6EQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGPWASWUND4PQYWAP6ICZEPQCWZA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFHT4L657CBTBKZ2UZEYQBAROXNA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFQEZSS2I5IGAKZY3Y3CGDZLCJIA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AG6WSLLXZY52HSQUY5PRCXTCYQYQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AHGJ2DNFP3OJWO73XW2R7TDXI7WA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AGIC6PASSVB4T3KTZHK6ADD23GCA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AH4TEK5IQCC2BSF2KSQNKQEXAPLA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AFJIYRZTBOJBOWYQ5RNA36DBBXOA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AGCRWRS4RJYVGVKINV3VAR4CGDWA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AEGPWBXEAWPF6XRT7EZJOYJQA6DQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AF5BU6DZ446HN4DTCO7W7AWXBJBA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' Cables', ' HDMICables']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
AFY5TVFOMVHGBPBTIJODYDQRZM5Q,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' Cables', ' HDMICables']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
AE3O6366WGEQAANKJ76QETTUQQTQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' Cables', ' HDMICables']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
AEQIJCPWSBCDKUO5VROXXHWX3PPA,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' Cables', ' HDMICables']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
AGVIAQK2HQ47P7UVXHW2NBAEU7YQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' Cables', ' HDMICables']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
AE3D5CJ2GDUP5SQ3AAYMVAGDTX7A,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' Cables', ' HDMICables']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
AH77IQRYD54XCRMCO7XEAIAYCLPA,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' Cables', ' HDMICables']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
AEA2HQHMFG3ZGJFOLLJQ65WKIZUQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' Cables', ' HDMICables']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
AF6SKHWKK53BMAI6UVJA5FJMLK3A,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHIWSTMUSIYZAZQAMOLMPJHR7NMA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHYDC5KBSNP2LD5ZV5SXO3CQSCDQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGACLGW4IBQOHLA6UJBIUNGVBRMQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGFX4BFHOC6FXDFPD2O24RCD32NQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGMXX5UGO3VXFAN2HOVYOWQYTRYA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGNGZAPY5HMB7OOQAXQ3MH5OLVSA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHR4VQLVSWORK3A35U3QA6IOEEBA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFXQSBDW6232K22UMJWF5PMYX5RQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' StandardTelevisions']",1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
AG4IENR3HNMEINBTJS3PET6VQY3Q,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' StandardTelevisions']",1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
AEYIYXI67FZ3H57OBTA2BGZBGTHQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' StandardTelevisions']",1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
AFUSP4NL7DIIS7CADTLDHGFLNOMQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' StandardTelevisions']",1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
AEJG6XAZFMVQ7NRKCXG3ZCC3DIVA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' StandardTelevisions']",1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
AFIS3N547NISE4TGX3YU6F4X2AGQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' StandardTelevisions']",1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
AGIJM2HE6GKI3I75OJ7PODHPP67Q,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' StandardTelevisions']",1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
AGNXWXFWLOYZAYJ5PRIM2NB57E4A,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' StandardTelevisions']",1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
AGZU6C2XL3X2B4NEWLQJDSJ75QGA,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' TVMounts', 'Stands&Turntables', ' TVWall&CeilingMounts']",1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1
AHY62YAUHMMGFKSBGCECVGKXY2UQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' TVMounts', 'Stands&Turntables', ' TVWall&CeilingMounts']",1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1
AEMGDIDXCHHDMTAJHRNXBUWISFQQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' TVMounts', 'Stands&Turntables', ' TVWall&CeilingMounts']",1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1
AHQNYNRXESALGWMUFS6ITFGOVGMQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' TVMounts', 'Stands&Turntables', ' TVWall&CeilingMounts']",1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1
AH7GOHZT6M5G6ELWPDTVZVKRZ7ZA,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' TVMounts', 'Stands&Turntables', ' TVWall&CeilingMounts']",1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1
AEHIRIOGHJKVTFYHFZVQ322CMZMA,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' TVMounts', 'Stands&Turntables', ' TVWall&CeilingMounts']",1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1
